-0.1163919643,-0.4722116888,-0.8737671375,0.390722,jumping
-0.1234124005,-0.4849859178,-0.8657702208,0.496238,jumping
-0.1110615134,-0.5386681557,-0.8351658583,0.60079,jumping
-0.0560409836,-0.5853993893,-0.8088058829,0.702942,jumping
-0.0231944975,-0.4720939994,-0.8812430501,0.808645,jumping
0.0127155483,-0.428047657,-0.9036667347,0.914026,jumping
0.0584509186,-0.4145817459,-0.9081329703,1.017052,jumping
0.0853031799,-0.4583721757,-0.8846572042,1.119476,jumping
0.0299367607,-0.4858209193,-0.8735455871,1.22493,jumping
0.0682437345,-0.4770619571,-0.8762161136,1.330459,jumping
0.0224896483,-0.4528637826,-0.8912960291,1.436483,jumping
0.0263062585,-0.464725256,-0.8850640655,1.540107,jumping
0.0009483831,-0.4728278518,-0.8811542988,1.645488,jumping
0.0002697005,-0.4840223193,-0.8750556111,1.750544,jumping
0.0014093455,-0.492762208,-0.8701629043,1.853594,jumping
0.0006367566,-0.4974635243,-0.8674846888,1.958966,jumping
0.002577997,-0.4988336861,-0.8666939139,2.065559,jumping
0.0069659948,-0.503210783,-0.864135623,2.168508,jumping
0.0080497032,-0.500947535,-0.8654401898,2.269411,jumping
0.0047184727,-0.4921528101,-0.8704960346,2.370428,jumping
0.0041256556,-0.4831594527,-0.8755226731,2.475852,jumping
0.004169296,-0.4820253849,-0.8761473298,2.581301,jumping
0.005959474,-0.4817588627,-0.876283586,2.686777,jumping
0.0022605839,-0.4843961,-0.8748458624,2.788557,jumping
0.0021532339,-0.4916773736,-0.8707748055,2.890589,jumping
-0.0022516954,-0.4973879457,-0.8675253391,2.991673,jumping
0.0012981829,-0.4956450462,-0.8685242534,3.094017,jumping
0.0103417281,-0.4914830625,-0.8708257675,3.196124,jumping
0.0167675819,-0.4857598841,-0.8739314675,3.300583,jumping
0.0201469995,-0.4826391637,-0.8755875826,3.402604,jumping
0.0230583847,-0.4824017286,-0.8756465912,3.507935,jumping
0.0242142789,-0.4864308536,-0.8733834624,3.613314,jumping
0.0259851012,-0.4917769432,-0.8703333735,3.719873,jumping
0.0316112824,-0.4964938462,-0.8674644828,3.826785,jumping
0.0386707857,-0.5045014024,-0.862544477,3.930752,jumping
0.0418124422,-0.5066899061,-0.8611139059,4.037391,jumping
0.0448890887,-0.5078015924,-0.8603037596,4.142236,jumping
0.051983241,-0.5063909888,-0.8607356548,4.247502,jumping
0.0534157231,-0.5070647597,-0.8602511883,4.352686,jumping
0.0501094013,-0.5160359144,-0.8550999761,4.457979,jumping
0.0509395897,-0.5170564055,-0.8544342518,4.562945,jumping
0.0506486408,-0.5178243518,-0.8539863229,4.665903,jumping
0.0513958633,-0.5148983002,-0.8557091951,4.771117,jumping
0.0512067378,-0.5170421004,-0.8544269204,4.876497,jumping
0.0499214344,-0.5161402822,-0.8550480008,4.980941,jumping
0.0487068146,-0.5164121389,-0.8549538851,5.087195,jumping
0.0488283001,-0.5152321458,-0.8556585908,5.192078,jumping
0.0486671254,-0.5145545006,-0.8560754657,5.297494,jumping
0.0488399602,-0.5125415325,-0.8572723269,5.40317,jumping
0.0494760834,-0.5090474486,-0.8593153358,5.508302,jumping
