-0.0036882052663713694,-0.5030247569084167,-0.8642641305923462,42.869208
-0.004552444443106651,-0.5046378374099731,-0.8633191585540771,43.019341
-0.002399627584964037,-0.5045232772827148,-0.8633947372436523,43.124678
-0.008482754230499268,-0.5063564777374268,-0.8622825145721436,43.230940
-0.008539598435163498,-0.5059734582901001,-0.8625068068504333,43.339213
-0.009824438951909542,-0.5068556070327759,-0.8619749546051025,43.444842
-0.010376190766692162,-0.5075670480728149,-0.8615497946739197,43.550554
-0.013198128901422024,-0.511324405670166,-0.8592864274978638,43.660596
-0.013698384165763855,-0.5198797583580017,-0.8541296124458313,43.762931
-0.014612662605941296,-0.5200583338737488,-0.854005753993988,43.867545
-0.008625194430351257,-0.5214874744415283,-0.8532153367996216,43.980209
-0.006293292623013258,-0.5269983410835266,-0.8498430252075195,44.104373
-0.008119161240756512,-0.5280095338821411,-0.849199652671814,44.213156
-0.00717341061681509,-0.5300197005271912,-0.8479549884796143,44.317090
-0.0044596390798687935,-0.5316758155822754,-0.8469362258911133,44.423138
-0.0024749492295086384,-0.53143709897995,-0.8470941781997681,44.529309
-0.003023632103577256,-0.5344900488853455,-0.8451693654060364,44.636585
-0.005444242153316736,-0.5359879732131958,-0.8442080616950989,44.742577
-0.00717466464266181,-0.5387508869171143,-0.8424345850944519,44.845607
-0.009056584909558296,-0.53958660364151,-0.8418813943862915,44.946777
-0.005785559304058552,-0.5359518527984619,-0.8442287445068359,45.049014
0.005385757889598608,-0.5412226319313049,-0.8408620953559875,45.156947
-0.012258739210665226,-0.5022128820419312,-0.8646571040153503,45.266735
0.019257279112935066,-0.4501161277294159,-0.8927623629570007,45.376755
0.037842996418476105,-0.3869476318359375,-0.9213248491287231,45.482554
0.031249361112713814,-0.4322177469730377,-0.9012276530265808,45.586780
0.006525658071041107,-0.5739388465881348,-0.8188721537590027,45.695964
0.0015733325853943825,-0.6485111713409424,-0.7612034678459167,45.802179
-0.021235551685094833,-0.6726188063621521,-0.7396844029426575,45.905857
-0.0023178942501544952,-0.6137469410896301,-0.7894994020462036,46.014014
-0.046551771461963654,-0.44253838062286377,-0.8955404758453369,46.120181
0.030010255053639412,-0.42173025012016296,-0.9062245488166809,46.226234
0.08546720445156097,-0.46355563402175903,-0.881936252117157,46.330850
0.010815306566655636,-0.5431899428367615,-0.8395401835441589,46.436635
-0.043862178921699524,-0.6544007062911987,-0.7548747062683105,46.541444
-0.10740012675523758,-0.7631692290306091,-0.6372111439704895,46.646790
-0.07828381657600403,-0.7556818127632141,-0.6502435803413391,46.748612
-0.06604132801294327,-0.6663818955421448,-0.7426801323890686,46.854746
-0.09460669010877609,-0.6394577026367188,-0.7629832625389099,46.957500
-0.05820548161864281,-0.6505960822105408,-0.7571901679039001,47.062667
-0.03126291558146477,-0.6630459427833557,-0.7479256391525269,47.166574
-0.02539687044918537,-0.6624978184700012,-0.7486332058906555,47.272466
-0.0058219353668391705,-0.6578425765037537,-0.7531329989433289,47.375360
0.012254869565367699,-0.6584623456001282,-0.7525139451026917,47.481363
-0.013657921925187111,-0.657168447971344,-0.7536199688911438,47.586131
-0.006083684507757425,-0.5991423726081848,-0.8006194233894348,47.717078
-0.006890207529067993,-0.611434817314148,-0.7912648320198059,47.827425
-0.019586684182286263,-0.6277787089347839,-0.7781453728675842,47.936672
-0.02653130143880844,-0.6319313645362854,-0.774570107460022,48.042830
-0.006819637957960367,-0.6710274815559387,-0.7414011359214783,48.148849
-0.031457383185625076,-0.6974846124649048,-0.7159090042114258,48.274436
-0.08661814033985138,-0.5721747875213623,-0.8155447840690613,48.381660
-0.07056083530187607,-0.510621964931488,-0.8569051027297974,48.487055
-0.02648276649415493,-0.5468774437904358,-0.8367937207221985,48.592807
-0.0030626768711954355,-0.6572007536888123,-0.7537093162536621,48.718570
0.01327908132225275,-0.7128959894180298,-0.7011440396308899,48.824682
-0.01638808660209179,-0.7284052968025208,-0.6849505305290222,48.930384
-0.04044723138213158,-0.6981460452079773,-0.7148119807243347,49.032161
-0.054926399141550064,-0.6156163215637207,-0.7861295342445374,49.152973
-0.06535673141479492,-0.6378311514854431,-0.7673981189727783,49.262427
-0.05994532257318497,-0.66581791639328,-0.7437022924423218,49.367146
-0.05644003674387932,-0.6484880447387695,-0.7591296434402466,49.473037
-0.05926692113280296,-0.6569982767105103,-0.7515588402748108,49.579360
-0.04083045944571495,-0.6674745678901672,-0.7435123324394226,49.689358
-0.021698810160160065,-0.6823608875274658,-0.7306933999061584,49.795709
-0.009506759233772755,-0.7006587386131287,-0.7134332060813904,49.901056
-0.02502875030040741,-0.6350650787353516,-0.772053062915802,50.022614
0.013609105721116066,-0.5994656085968018,-0.8002848029136658,50.126841
0.027047477662563324,-0.627860963344574,-0.7778554558753967,50.232824
0.039767105132341385,-0.656777560710907,-0.7530350685119629,50.344617
0.043733589351177216,-0.6437023282051086,-0.7640253305435181,50.445764
-0.03614547848701477,-0.6138027906417847,-0.7886315584182739,50.551827
-0.06839995086193085,-0.5299258828163147,-0.8452810049057007,50.657019
-0.14828626811504364,-0.47775694727897644,-0.8658865690231323,50.762935
-0.10966403037309647,-0.5266450047492981,-0.8429821133613586,50.866294
-0.028711043298244476,-0.6784358024597168,-0.7340984344482422,50.972047
0.017131920903921127,-0.8060840368270874,-0.5915530920028687,51.073941
0.030679218471050262,-0.8347508311271667,-0.5497726202011108,51.182550
0.01851094886660576,-0.7912665009498596,-0.6111912131309509,51.292187
-0.05346500128507614,-0.7599553465843201,-0.6477726697921753,51.395808
-0.06509257853031158,-0.7124699354171753,-0.6986770033836365,51.512412
-0.0266643725335598,-0.6887304782867432,-0.7245270013809204,51.618058
-0.0526638887822628,-0.6980549097061157,-0.714104950428009,51.724351
-0.10595282912254333,-0.7837862372398376,-0.6119257807731628,51.849986
-0.2209695279598236,-0.9076038002967834,-0.3569704294204712,51.953130
-0.30576521158218384,-0.9501085877418518,-0.06165485084056854,52.073440
-0.362196147441864,-0.91429203748703,0.18133994936943054,52.180069
-0.40728193521499634,-0.849452793598175,0.33548691868782043,52.286291
-0.42909789085388184,-0.7939701080322266,0.4306814670562744,52.392680
-0.43782904744148254,-0.7536158561706543,0.49027425050735474,52.496977
-0.47512856125831604,-0.7135465145111084,0.5148827433586121,52.611848
-0.6290197372436523,-0.6723111867904663,0.3902973234653473,52.713398
-0.8570675253868103,-0.43790119886398315,0.27143675088882446,52.817226
-0.9529945254325867,-0.2576722800731659,0.1593942940235138,52.922556
-0.9870755076408386,-0.06894060224294662,0.1446693390607834,53.024511
-0.9964205026626587,0.0713689923286438,0.04530719295144081,53.126121
-0.9946861863136292,0.09950829297304153,-0.02641335129737854,53.233395
